date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
06/04/1880,June,Wind North East in forenoon. Thermometer 56° finished planting potatoes beans & corn Wind South West in afternoon.,confident,Winter Harbor,assumed,"Home, Garden, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,SW,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,DD,,,RL
06/05/1880,June,Wind South West. Thermometer 64 degrees Spaded up the gardens,confident,Winter Harbor,assumed,"Home, Garden, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,DD,,,RL
06/06/1880,June,Wind South West Thermometer 61 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,DD,,,RL
06/07/1880,June,Wind Easterly and Thermometer 59 degrees Started out fishing no bait came back and worked on place,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,DD,,,RL
06/08/1880,June,Wind East Thermometer 56 drizzling rain. Went out fishing Fannie Pendleton burried in afternoon,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,DD,,,RL
06/09/1880,June,Wind Southerly and Thermometer 77 at noon Went ou and set my troll in the morning and back at noon Went to Prospect Harbor at night.,confident,Prospect Harbor ,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,DD,,,RL
06/10/1880,June,Wind Southerly Thermometer 78 degrees Work all day for Reuben Rand at his shop ceiling up boat.,confident,Winter Harbor,assumed,"Home, Reuben Rand's shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,DD,,,RL
06/11/1880,June,"Wind Southerly, and Thermometer 62 degrees Sowed garden in forenoon and in the afternoon went out and took up my troll. Wrote Deed for R H Bickford",confident,Winter Harbor,assumed,"Home, Garden, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,DD,,,RL
06/12/1880,June,The wind West North West Thermometer 80 degrees in shade Work all day for P. A. Summer. repairing Dora at R Rands shop,confident,Winter Harbor,assumed,"Home, Reuben Rand's shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,DD,,,RL
06/13/1880,June,Wind Westerly. and the Thermometer. 82 degrees at noon. In the afternoon went to West Gouldsboro after Edmond Kingsley,confident,West Gouldsboro,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,DD,,,RL
06/14/1880,June,"Wind North all day Thermometer 71 degrees Went to the Lower harbor Claming bought a Dora of S.C Pendleton $2,50",confident,Winter Harbor,assumed,Lower Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,N,N,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,DD,probably $250,,RL
06/15/1880,June,Wind North West in the forenoon and South West in the afternoon and Thermometer 74 degrees Washed my wagon and worked apart of the day repairing dora for my self.,confident,Winter Harbor,assumed,"Home, Shop, Home ",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,DD,,,RL
06/16/1880,June,Wind Northerly in forenoon Went to Ellsworth to attend the Court of Insolvency to get a discharge from my debts Thermometer 85 degrees on main street Wind Southerly in afternoon. Got home at about 10 oclock P.M.,confident,Ellsworth,assumed,"Home, Hancock County Superior Court, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,DD,,,RL
06/17/1880,June,Wind North West in forenoon Thermometer 80° Work the most of the day repairing dora.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,DD,,,RL
06/18/1880,June,Calm in morning Wind Southerly in afternoon finished repairing dora and set net at night Thermometer 68 degrees.,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,calm,NA,NA,68,NA,NA,NA,NA,DD,,,RL
06/19/1880,June,Wind Southerly all day Thermometer 71 degrees Went out fishing,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,DD,,,RL
06/20/1880,June,Wind blowing very fresh from the South ward. Thermometer 65 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,very fresh,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,DD,,,RL
06/21/1880,June,Wind Southerly all day Thermometer 62 degrees. Went to my net but not bait enough to go afishing baited my troll at night,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,DD,,,RL
06/22/1880,June,The wind North West. Thermometer 60 degrees wind blew fresh went out fishing in dora. Heavy rain Showers at night wind form the North.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,fesh,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,DD,,,RL
06/23/1880,June,Wind North West very fresh breeze to much wind to go a fishing Thermometer 59 work a bout the fish house all day.,confident,Winter Harbor,assumed,"Home, Fish House, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,very fresh breeze,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,DD,,,RL
06/24/1880,June,The wind Southerly and the Thermometer 65 degrees Went out fishing,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,DD,,,RL
06/25/1880,June,The wind baffling from North East to South East moderate and overcast Went out fishing from home in dora.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,"NE, SE",NA,moderate,NA,NA,overcast,NA,NA,NA,NA,NA,NA,NA,DD,,,RL
06/26/1880,June,Very early in the morning wind Easterly and very heavy thunder and rain. at 8 Am. moderate and cleared up went out fishing Thermometer 69.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,"very heavy thunder, very heavy rain",NA,NA,69,NA,NA,NA,NA,DD,,,RL
06/27/1880,June,Went to Stave Island after bait The wind South West. Thermometer 75 degrees In the afternoon went to the Baptism of Ambrose Bourgett. Nathan Bickford William Guptill and Caroline Guptill baptised by Mr. Palmer at Winter Harbor,confident,"Stave Island, Winter Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,DD,,,RL
06/28/1880,June,The wind South West. Thermometer 67 degrees Went out fishing. Wrote letter to G. H. Smith,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,Galen H. Smith,SW,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,DD,,,RL
06/29/1880,June,The wind South South West Thermometer 79 degrees Went out fishing. foggy in forenoon cleared up in afternoon,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,DD,,,RL
06/30/1880,June,Calm in the morning went out fishing from home in dora. At noon heavy shower. Afternoon Southerly wind and foggy. Ther Thermometer at noon 81 degrees.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,S,NA,NA,NA,NA,heavy snower,foggy,NA,NA,81,NA,NA,NA,DD,,,RL
07/01/1880,July,Calm in the forenoon South West wind in afternoon. Thermometer 72 degrees at noon Went out fishing,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,calm,NA,NA,NA,72,NA,NA,NA,DD,,,RL
07/02/1880,July,"Southerly wind in morning Went out fishing at 10 Am heavy thunder with rain squalls at night foggy Thermometer 67 degrees,",confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,"heavy thunder, rain squalls, foggy",67,NA,NA,NA,NA,DD,,,RL
07/03/1880,July,Calm and rainy all day Thermometer 60° Went out fishing,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,"calm, rainy","calm, rainy",NA,60,NA,NA,NA,NA,DD,,,RL
07/04/1880,July,Wind South West Thermometer 76 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,"calm, rainy","calm, rainy",NA,76,NA,NA,NA,NA,DD,,,RL
07/05/1880,July,Wind Southerly Thermometer 70° Celebrated this day for the fourth. With Yatch races Canoe race by the Indians and foot race. in the evening an Indian Pow wow. and fireworks at Chas Guptill by Mrs Freneck M.D.,somewhat confident,Winter Harbor,assumed,"Home, Chas Guptill's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,DD,unsure in bold,,RL
07/06/1880,July,The wind Southerly and foggy Thermometer 60 degrees Filled out papers for J. D. Harrington who has been appointed Post Master in Lieu of Jennie Tracy. Julia Cole died at 2P.M.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,60,NA,NA,NA,NA,DD,,,RL
07/07/1880,July,The wind Southerly and Thermometer. 72 degrees Worked 3/4 of a day for Alexander Bickford on the Schr Henry Clay fishing foremast,confident,Winter Harbor,assumed,"Home, Alexander Bickford's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,DD,,,RL
07/08/1880,July,The wind South South West Thermometer 65 degrees Work on troll in forenoon and in the afternoon Went to the Funeral of Julia Cole as one of the Pall bearers. at the house. She died with Consumption,somewhat confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,DD,unsure in bold,,RL
07/09/1880,July,Wind Southerly went to Stave Island and got some herring for troll bait and baited the troll wind blowed hard could not sett it. Hiram D. Coombs died at Prospect at 11 A.M  Typhoid fever,confident,Stave Island  ,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,hard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,,,RL
07/10/1880,July,The wind Southerly and the Sea rough Went out fishing Thermometer 85 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,DD,,,RL
07/11/1880,July,The wind Northerly in morning and Thermometer at 8 A.M 82 In the afternoon went to Prospect Harbor to the funeral of Hiram D. Coombs as one of the Pall bearers he being burried under the Masonic Order Wind Southerly,confident,Prospect Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,DD,,,RL
07/12/1880,July,The wind Southerly Thermometer 70 degrees Plewed among my potatoes in the afternoon.,confident,Winter Harbor,assumed,"Home, Garden, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,DD,,,RL
07/13/1880,July,Wind Easterly and rainy Thermometer 65 degrees work most all day making a new troll.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,DD,,,RL
07/14/1880,July,Wind North West fresh breeze and clear. Thermometer 74 degrees Work all day hoeing potatoes finished at night with the help of Amaziah Southard,confident,Winter Harbor,assumed,"Home, Garden, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,fresh breeze,NA,NA,clear,NA,NA,74,NA,NA,NA,NA,DD,,,RL
07/15/1880,July,Wind Southerly and overcast. Thermometer 67 degrees. Work all day for I.H.Smallidge on barn.,confident,Winter Harbor,assumed,"Home, I. H. Smallidge's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,overcast,NA,NA,67,NA,NA,NA,NA,DD,,,RL
07/16/1880,July,Wind Southerly foggy Thermometer 62 degrees Work all day on barn for I. H. Smallidge,confident,Winter Harbor,assumed,"Home, I. H. Smallidge's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,62,NA,NA,NA,NA,DD,,,RL
07/17/1880,July,The wind Southerly. Thermometer. 60 degrees Foggy. fixed wagon seat for Capt J. P Foss. and mowed some around the door of our house.,somewhat confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,60,NA,NA,NA,NA,DD,unsure in bold,,RL
07/18/1880,July,The wind Westerly and Thermometer 87 degrees Went to C. Y. Bunkers to dinner accompanied by my wife and child ,confident,Winter Harbor,assumed,"Home, C. Y. Bunker's, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,DD,,,RL
07/19/1880,July,Wind Southerly and moderate went out fishing Thermometer 69° plenty of Mackerel to be caught in nets,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,moderate,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,DD,,,RL
07/20/1880,July,The wind Easterly and moderate Thermometer 70° Went out fishing from home in dora and back in the afternoon. That being my business this summer when there is bait to fish with,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,moderate,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,DD,,,RL
07/21/1880,July,The wind South Easterly and thick with fog. Thermometer at noon 75° Put mast step in my dora and cut a sail for the same. rain in the morning. the mackerel in great abundance. ,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,thick with fog,NA,NA,75,NA,NA,NA,NA,DD,,,RL
07/22/1880,July,Wind South Easterly and thick with fog Thermometer 68 work about house. wrote letter to C. Y. Bunker Commenced haying for my self. ,somewhat confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,C. Y. Bunker,SE,NA,NA,NA,NA,NA,thick with fog,NA,NA,68,NA,NA,NA,NA,DD,unsure in bold,,RL
07/23/1880,July,The wind Southerly Thick with fog Thermometer 70 degrees went out fishing,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,thick with fog,NA,NA,70,NA,NA,NA,NA,DD,,,RL
07/24/1880,July,The wind South and thick with fog. Went out fishing Thermometer 61 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,thick with fog,NA,NA,61,NA,NA,NA,NA,DD,,,RL
07/25/1880,July,The wind South West Thermometer 85 degrees Went on Iron Bound Island,confident,Iron Bound,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,DD,,,RL
07/26/1880,July,The wind Southerly and thick with fog. work apart of the day finishing dora sail that I had been making Thermometer 65 degrees Reed letter from S. Libby Town Treasurer.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read,Samuel Libby,NA,S,NA,NA,NA,NA,NA,thick with fog,NA,NA,65,NA,NA,NA,NA,DD,,,RL
07/27/1880,July,The wind Southerly and thick with gof untill 10 am when the wind came from the westward and the sun came out work all day haying at 4 P.M. wind Southerly again and thick,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"S, W",S,NA,NA,NA,NA,thick with fog,sun came out,NA,NA,NA,NA,NA,NA,DD,,,RL
07/28/1880,July,The wind North West in forenoon & South West in afternoon. Work all day haying Thermometer at Noon 84 degrees ar night cooler,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,DD,,,RL
07/29/1880,July,The wind North West in the forenoon & South West in afternoon work all day haying hauled in 12 stacks of hay Thermometer 86 degrees at noon,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,12,stack,hay,no letter,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,DD,,,RL
07/30/1880,July,The wind North West untill the middle of the afternoon. then South West Thermometer 78 degrees Work all day haying hauled in 77 stacks of hay,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,77,stack,hay,no letter,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,DD,unsure in 77 or 11,,RL
07/31/1880,July,Wind North West in forenoon South West in afternoon work all day haying hauled in 51 stacks of hay. Thermometer at noon was 78 degrees high Reed letter from C. J. Abbot. Atty at Law. Casting called for advertising in Boston Traveller.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,51,stack,hay,no letter,C. J. Abbot,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,DD,,,RL
08/01/1880,August,Wind Southerly all day Thermometer at noon 81° hauled in one load of hay about 24 stacks.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,24,stack,hay,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,DD,,,RL
08/01/1880,August,Wind Southerly and over cast finished mowing in the forenoon Thermometer 69 degrees at noon,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,overcast,NA,NA,NA,69,NA,NA,NA,DD,,,RL
08/02/1880,August,Wind Southerly and overcast finished mowing in the forenoon Thermometer 69 degrees at noon,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,overcast,NA,NA,NA,69,NA,NA,NA,DD,,,RL
08/03/1880,August,Wind Southerly and foggy Thermometer 68 Went mackereling in sand cove for bait,confident,Sand Cove,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,68,NA,NA,NA,NA,DD,,,RL
08/04/1880,August,Wind South South West. Thermometer 67 catching mackerel for bait,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,DD,,,RL
08/05/1880,August,"The wind Southerly and overcast partially foggy went out fishing Thermometer 71 degrees,",confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,George M. Waren,S,NA,NA,NA,NA,NA,"overcast, partially foggy",NA,NA,71,NA,NA,NA,NA,DD,,,RL
08/06/1880,August,The wind Northerly in forenoon went out fishing Wind Southerly in afternoon Thermometer 72 Wrote letter to Geo M Waren Castine.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,DD,,,RL
08/07/1880,August,The wind very moderate all day and fine weather went out fishing from home in dora. Thermometer in the afternoon when I came in from fishing 80 degrees. Reed letter from Helen Stevens at Leadsvelle,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read,Helen Stevens,NA,NA,NA,NA,very moderate,very moderate,NA,fine weather,fine weather,NA,NA,80,NA,NA,NA,DD,,,RL
08/08/1880,August,Very moderate North East wind in forenoon Southerly in the afternoon Thermometer 75 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,S,NA,very moderate,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,DD,,,RL
08/09/1880,August,Thick with fog in morning at 10 Am cleared up Went out fishing very fresh breeze Southerly Thermometer 74 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,very fresh breeze,cleared up,NA,thick fog,NA,NA,74,NA,NA,NA,NA,DD,,,RL
08/10/1880,August,Wind Southerly and moderate all day. Went out fishing Thermometer 79 degrees Catching mackerel morn and night for troll bait,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,moderate,moderate,NA,NA,NA,NA,79,NA,NA,NA,NA,DD,,,RL
08/11/1880,August,Wind Northerly in morning Went out fishing Wind Southerly in afternoon Thermometer 78 degrees Reed Check from the Post Office Department for &12.38 for Mail service on Route 365,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,DD,,,RL
08/12/1880,August,Calm in the morning went out fishing from home in dora. Wind South West in afternoon came home Thermometer 79 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,SW,NA,calm,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,DD,,,RL
08/13/1880,August,Moderate Southerly all day. Went out fishing from home in dora. back in afternoon Thermometer 75 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,S,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,,,RL
08/14/1880,August,Very fresh Southerly all day and rough Went out fishing from home in dora Thermometer 62 degrees,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,S,NA,"very fresh, rough",NA,NA,NA,NA,NA,62,NA,NA,NA,NA,DD,,,RL
08/15/1880,August,Wind North West all day and very fine weather Thermometer 78°,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NW,NA,very fine,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,DD,,,RL
08/16/1880,August,Wind North West all day Thermometer at Sun rush down to 50 degrees but warm in afternoon. went to my troll,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NW,NA,NA,NA,NA,NA,NA,warm,50,NA,NA,NA,NA,DD,,,RL
08/17/1880,August,Wind North West in forenoon South West afternoon Went to my troll used salt bait bait very scarce mackerel has been plenty but have left Thermometer 71°.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,DD,,,RL
08/18/1880,August,The wind South Easterly and moderate. Went to my troll fishing from home. and using salt bait. got about 3/4 of a tub of fish Thermometer 68°,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,3/4,tub  ,fish,no letter,NA,NA,SE,NA,NA,moderate,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,DD,,,RL
08/19/1880,August,Wind South very fresh breeze and Rough by a long hard pull got to my troll. bait from the Weir. Thermometer 60 degrees at 5 PM. Reed letter from Geo.M.Warren Esq,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read,George M. Waren,NA,S,NA,NA,"very fresh breeze, rough",NA,NA,NA,NA,NA,NA,60,NA,NA,NA,DD,,,RL
08/20/1880,August,Wind South Easterly Thick with fog and rain did not go to my troll Thermometer 52 degrees.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read,NA,NA,SE,NA,NA,NA,NA,NA,"Thick fog, rain","Thick fog, rain",NA,52,NA,NA,NA,NA,DD,,,RL
08/21/1880,August,Calm and thick with fog. Went out fishing heavy rain at noon Thermometer 57 degrees.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,calm,NA,NA,thick with fog,heavy rain,NA,NA,57,NA,NA,NA,DD,,,RL
08/22/1880,August,Wind Southerly all day Caught some mackerel at night for bait. Thermometer at 8 AM. 84 degrees.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,S,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,DD,,,RL
08/23/1880,August,Wind South West Went out fishing to the South of Egg rock using mackerel for bait from home in dora Thermometer. 71 degrees,confident,Egg Rock,mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,DD,,,RL
08/24/1880,August,Wind Southerly Went out fishing Thermometer 79 degrees.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,DD,,,RL
08/25/1880,August,Wind North all day very fresh breeze. blew so hard I could not go fishing staid home and Coopered Hhds &c Thermometer 71 degrees,somewhat confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,DD,unsure in bold,,RL
