date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
06/03/1875,June,Calm in morning. got underway at 11 oclock Am and passed East Quaddy at 12 M with the wind S.W. by W and beat up the shore,confident,"Campbello, East Quoddy",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SWW,NA,NA,calm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"WD, DD, RL"
06/04/1875,June,The wind S. W. moosepeak light bore W.S.W. 4 miles dis at sunrise. got in home at sunset,confident,"Moose Peak, Winter Harbor",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
06/05/1875,June,The wind Southerly and foggy in morning cleared up at 7 went gunning,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,cleared up,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
06/06/1875,June,The wind Southerly and foggy and in the afternoon rainy. ,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,rainy,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
06/07/1875,June,The wind E.N.E. came out of home in forenoon passed Long Island at 5 P.M. moderate rain storm and foggy sighted Matinicus Rock Lights at 9 P.M. bearing N.W. the wind hauled to the North East,confident,"Winter Harbor, Long Island, Matinicus Rock",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,ENE,NA,NA,NA,NA,NA,"moderate rainstrom, foggy",NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
06/08/1875,June,Very moderate wind to the Westward and pleasant (calculations). The wind S. by W. in the afternoon,not confident,Matinicus Rock,assumed,NA,NA,43.02,not mentioned,NA,NA,NA,NA,NA,no letter,NA,NA,E,SW,NA,"very moderate, pleasant",NA,NA,NA,NA,NA,NA,NA,NA,image/013.png,Navigation sextant calculations,NH,"assumed E for Westward am, unsure about latitude and longitude for this date, see 013.png image for calculations",NA,"WD, DD, RL"
06/09/1875,June,The wind S. E. by E. and overcast the wind hauled Easterly and rain no observation Sighted Cape Cod at 2 P.M. and passed the Light house at 4 P.M. and run for the Pollock Ripp could not make it tacked and headed N.N.E. at 8 oclock and took in fore topsail and outer jib at 10 sighted the old Cape. light tacked ship and headed to the Southard thick with fog and rain the wind hauling to to the Southard and breezing on,confident,"Cape Cod, Old Cape",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SEE,NA,NA,NA,breezing,NA,overcast,"thick fog, rain",NA,NA,NA,NA,NA,NA,NH,NA,NA,"WD, DD, RL"
06/10/1875,June,at 5 AM the wind South tacked and headed to the Eastward the wind increasing took in flying jib and main topsail. rain squalls. at 8 oclock set a bob jib and work of shore foggy At 4 PM hauled head to the westward and set both jibs very moderate and calm heavy sea running,confident,Old Cape,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,"very moderate, calm",rain squalls,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"WD, DD, RL"
06/11/1875,June,The wind Easterly and foggy at 7 bells hove the lead in 12 fathoms water jibed the mainsail and head to the Southward Eastward at 12 oclock M and hauled down outer and flying jibs and hove to very moderate. at 4 set main topsail and flying jib headed S.S.W. at 6 P.M. hauled around headed to the Southward and Eastward the wind Southerly.,confident,Old Cape,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,S,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,NH,NA,NA,"DD, RL"
06/12/1875,June,Calm at 2 Am. let go the small anchor in 10 fathoms water the wind breezed up Southerly in afternoon an old sea running dense fog. lay at anchor.,confident,Old Cape,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,S,NA,calm,breezed up,NA,NA,NA,dense fog,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/13/1875,June,The wind Southerly and foggy and rainy in forenoon and cleared up in the afternoon with the wind to the North. got underway. Lancoty Head bore W. by S. about 12 miles distant. stood in by Point rip light and on the shoals at 10PM good breeze North by West. at 12 at night the wind hauling to the West.,confident,"Lancoty Head, Point Rip",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,N ,NA,NA,NA,good brreze,"foggy, rainy",cleared up,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/14/1875,June,The wind Westerly and moderate in the morning but increased to a fresh breeze beat into Vineyard Haven anchored at noon,confident,"Point Rip, Vineyard Haven",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,moderate,fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/15/1875,June,The wind South W. got underway at 9 oclock on the turn of the tide and beat out through the Vineyard by the Light Ship abrest of the Beaver Tail light at 12 midnight,confident,"Vineyard Sound Lightship, Beavertail Lighthouse",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/16/1875,June,Calm in the morning anchored between the Beaver Tail light and Dutch Island at 4 am. Calm untill 9 oclock when the wind  breezed up S. S. W. got under way and went to Providence anchored at 4 P.M. Towed into the dock to discharge ,confident,"Beavertail Lighthouse, Dutch Island, Providence",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,"calm, breezed up",,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/17/1875,June,The wind Easterly commenced  discharging took the deckload of down to the rails wrote letter home,confident,Providence,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/18/1875,June,The wind Easterly and rainy. work a little while and stoped on account of the rain,confident,Providence,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/19/1875,June,The wind North West finished deckload and let the hold full out by the Job,confident,Providence,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/20/1875,June,The wind Westerly laid at the wharf,confident,Providence,assumed,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/21/1875,June,The wind W. S. W. the crew loafing while the Lumber was being taken out,confident,Providence,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/22/1875,June,The wind Southerly and Westerly laying to the wharf having the Lumber taken out,confident,Providence,assumed,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/23/1875,June,The wind South West got unloaded at 8 oclock AM  took tugboat out from the wharf and towed in the River and made sail and beat down to Dutch Island and anchored at 9 p.m. Bound to New York,confident,"Providence, Dutch Island, New York",assumed,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changed Rived to River,NA,DD
06/24/1875,June,The wind South West laid at anchor in Duck Island Harbor work on vessel.,confident,Duck Island Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/25/1875,June,The wind South West in forenoon and hauled around to the North West. at night. Got under way at dark and went out moderate untill 12 oclock at night and the wind beginning to breeze up to the Eastward,confident,Duck Island Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,W,NA,NA,breezed up,NA,NA,NA,NA,NA,NA,NA,NA,WD,assumed W for Eastward night,NA,DD
06/26/1875,June,The wind Easterly passed the Little Gull at 11:30 am Falkner's Island at 3 P.M. and and anchored Smith town bay 10 at p.m. thick with fog.,confident,"Little Gull Island Light, Falkner Island, Smithtown Bay",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,thick fog,NA,NA,NA,NA,NA,WD,changed Falkners to Falkner's,NA,DD
06/27/1875,June,Calm in the morning At 7 oclock a very moderate wind to the North got underway at 8 oclock Calm. and at 12. the wind breezing up South West. beat up the Sound.,confident,Smithtown Bay,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,SW,NA,very moderate,breezing up,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/28/1875,June,The wind South. W. abrest of Execution Rock at day light took tug boat at 7 A.M. and towed to New York anchored of the Batterry. Chartered to go to Rondout after coal for Boston Went to Weehawken and took the tow as sunset.,confident,"Execution Rocks, New York, Weehawken",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/29/1875,June,The wind Easterly heavy shower in afternoon arrived in Rondout at 2 oclock P.M. wrote letter home,confident,"Weehawken, Rondout",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,write,NA,Home,E,NA,NA,NA,NA,NA,NA,heavy showers,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
06/30/1875,June,The wind Westerly and very hot. got a berth to the wharf in forenoon and commenced loading at noon.,confident,Rondout,assumed,Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,very hot,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/01/1875,July,The wind N. W. finished loading at 9 Am and towed out in the River to take the tow down,confident,Rondout,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/02/1875,July,The wind very moderate and baffling took the tow at day light. to go down river.,confident,Rondout,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,"very moderate, baffling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,changed faffling to baffling,NA,DD
07/03/1875,July,The wind S.S.W cast of from the tow at Weehawken at 7 oclock and took a tug boat and towed through the Gates passed Execution Rock at one p.m.,confident,"Rondout, Weehawken, Execution Rocks",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/04/1875,July,The wind South abrest of the Little Gull Light House at 8 oclock A.M. and stemed the tide in the race untill noon. and got by. Passed Holmes Hole at 10 PM and Cross rip light at 10 night raining,confident,"Little Gull Light, Vineyard Haven, Cross Rip Shoal",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,raining,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/05/1875,July,The wind S.S.W and foggy passed Pollock rip Light ship at 4am. at 8 1/2 Am the fog lighted and saw Nauset. anchored in Boston at 9 P.M. heavy rain storm with thunder and lightning.,confident,"Pollock Rip, Nauset Light, Boston",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,foggy,NA,"heavy rainstorm, thunder, lightning",NA,NA,NA,NA,NA,WD,NA,NA,DD
07/06/1875,July,The wind Westerly and very hot. towed into the berth to discharge very heavy thunder shower shower in the afternoon and evening.,confident,Boston  ,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,NA,NA,NA,very hot,"heavy thunder, shower","heavy thunder, shower",NA,NA,NA,NA,NA,WD,NA,NA,DD
07/07/1875,July,The wind Easterly Commenced discharging coal,confident,Boston  ,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/08/1875,July,The wind Easterly finished onloading at noon and hauled of on flats ready to sail for home.,confident,Boston  ,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/09/1875,July,The wind S.S.E  got underway in Boston in the morning  passed Thatcher's Island at one PM Sighted Monheigan at 10 pm bearing North the wind hauling more Southerly.,confident,"Boston, Thacher Island, Monhegan",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/10/1875,July,The wind S.S.W abrest of Matinicus Rock Light at one A.m. passed duck Island at 8 Am foggy. run in Frenchman's Bay and have to 2 hours the fog scaled keped of and run in and anchored in Winter Harbor at 2 P.M. Settled with Capt Bickford and left the Schr Harp took my dunnage out.,confident,"Matinitcus Rock, Duck Island, Frenchman Bay, Winter Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,foggy,fog,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/11/1875,July,The wind Southerly and foggy.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/12/1875,July,The wind Southerly work in shop,confident,Winter Harbor,mentioned,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/13/1875,July,The wind Southerly and foggy work in garden. wrote letters to James Chillcot and Secretary of Treasury D.C.,confident,Winter Harbor,mentioned,Garden,mentioned,NA,NA,NA,NA,NA,NA,NA,write,NA,"James Chillcot, Secretary od Treasury D. C. ",S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,changed & to and,NA,DD
07/14/1875,July,Calm in morning work jig sawing finish for Geo. W. Whitaker. The wind out Southerly and foggy in afternoon,confident,Winter Harbor,mentioned,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/15/1875,July,The wind Southerly and foggy Work in Garden. wrote letters to Josiah Smallidge and Eunice Kingsley ,confident,Winter Harbor,mentioned,"Home, Garden, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,write,NA,"Josiah Smallidge, Eunice Kingsley",S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/16/1875,July,The wind Southerly and foggy work in shop,confident,Winter Harbor,mentioned,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/17/1875,July,The wind North West work in shop finished jib sawing for G. W. Whitaker,confident,Winter Harbor,mentioned,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/18/1875,July,The wind North West went to Sabbath School in afternoon,confident,Winter Harbor,assumed,Sabbath School,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/19/1875,July,The wind N.N.W. Commenced haying mowing in forenoon,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/20/1875,July,The wind North West in forenoon and Southerly in afternoon mowed a little in morning polled in 8 stacks in afternoon recd letter from Mary A. Rosebrook,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,8,stack,hay,read,Mary Am Rosebrook,NA,NW,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/21/1875,July,The wind Southerly poor hay day. work in shop,confident,Winter Harbor,mentioned,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/22/1875,July,The wind Southerly and foggy. wrote letters to Mary Am. Rosebrook work in shop,confident,Winter Harbor,mentioned,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,write,NA,Mary Am Rosebrook,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/23/1875,July,The wind Easterly and foggy and rainy put down a mooring for a boat. and work in shop.,confident,Winter Harbor,mentioned,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,"foggy, rainy",NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/24/1875,July,The wind N.N.W went lobstering in morning. and opened hay in the afternoon. went down on Turtle Island and got fish of Alvin Foss put up the hay at night. Recd letter from James Chilcott,confident,"Winter Harbor, Turtle Island, Winter Harbor",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,read,James Chilcott,NA,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/25/1875,July,The wind N. West. and pleasant went on Egg Rock to see the walls of the new Light house. polled in 6 stacks of hay in the after noon.,confident,"Winter Harbor, Egg Rock, Winter Harbor",mentioned,NA,NA,NA,NA,NA,NA,6,stack,hay,no letter,NA,NA,NW,NA,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,DD
07/26/1875,July,The wind S.S.E mowed in fore-noon and raked up in afternoon.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
07/27/1875,July,rainy the wind Southerly & Easterly work in shop. Making Crib,confident,Winter Harbor,assumed,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,rainy ,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
07/28/1875,July,The wind Southerly and foggy. work in garden washed out fish and work in shop finished the Crib.,confident,Winter Harbor,assumed,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
07/29/1875,July,The wind Southerly mowed in forenoon hauled in 19 stacks of hay in afternoon,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,19,stacks,hay,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
07/30/1875,July,The wind Southerly hauled in 10 stacks of hay mowed in fore noon raked up in afternoon,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,10,stacks,hay,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
07/31/1875,July,The wind N. W. very fine day mowed in forenoon hauled in 15 stacks of hay in afternoon,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,15,stacks,hay,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/01/1875,August,The wind North West. hauled in 30 stacks of hay,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,30,stacks,hay,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/02/1875,August,The wind South. W. mowed in forenoon and raked up in afternoon.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/03/1875,August,The wind Easterly hauled in 25 stacks of hay. heavy rain in afternoon.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,25,stacks,hay,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,heavy rain,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/04/1875,August,The wind Southerly and foggy and rainy work in shop.,confident,Winter Harbor,assumed,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,"foggy, rainy",NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/05/1875,August,The wind Southerly & foggy. rainy all day. Daniel McNeal arrested for breaking into G. W. Tracy's store.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,"foggy, rainy",rainy,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/06/1875,August,The wind Southerly and foggy,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/07/1875,August,The wind S. E. and foggy. at night a smart thunder shower work in shop all day.,confident,Winter Harbor,assumed,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/08/1875,August,NA,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Small Thunder Shower,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/09/1875,August,NA,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/10/1875,August,The wind Southerly foggy in forenoon. went on Grind Stone Point Raspberrying,confident,Winter Harbor,assumed,"Home, Grindstone Point, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/11/1875,August,The wind Southerly and clear mowed in forenoon and raked up in afternoon finished mowing grass,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,clear,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/12/1875,August,The wind South East rainy work in shop,confident,Winter Harbor,assumed,"Home, Shop, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/13/1875,August,The wind Southerly and foggy Cutting wood at the door,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/14/1875,August,The wind Southerly foggy in forenoon clear in afternoon cutting wood at the door.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/15/1875,August,The wind Northerly in morning and Southerly in afternoon hauled in 20 stacks of hay and finished haying,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,20,stacks,hay,no letter,NA,NA,N,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/16/1875,August,The wind Southerly and foggy work sawing wood,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/17/1875,August,The wind Southerly and foggy went to Gouldsboro Point and staid all night,confident,"Winter Harbor, Gouldsboro Point",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/18/1875,August,The wind Southerly and foggy got team and went to Milhage and back to marsh stoped to Clement Bunkers,confident,Winter Harbor,assumed,"Milhage, Marsh, Clement Bunkers",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/19/1875,August,The wind Southerly went home in the afternoon fogy,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/20/1875,August,The wind Southerly and foggy went mackereling in forenoon went back to the marsh visiting with my wife,confident,Winter Harbor,assumed,"Home, Marsh, Home",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/21/1875,August,The wind Southerly and foggy visiting,confident,Winter Harbor,assumed,,,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,,,NA,WD,NA,NA,RL
08/22/1875,August,The wind S.S.W. and foggy went home in the afternoon,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
08/23/1875,August,The wind Northerly fine breeze. work for J. F. Kingsley haying all day wrote letter to C Stevens Esqr and Hancock Co pub Co.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,"Chester Stevens, Hancock Co pub Co",N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WD,NA,NA,RL
