date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
6/2/1883,June,"This day begins calm and at 4 AM wind breezed up Northerly and hauled around Easterly. At noon Lat. 39.08, and at 4PM. passed inside of fine fathom bank Light-Ship, and at dark passed between the Capes of Delaware strong head tide and at midnight most up to the Brandy wine raining hard and beginning to blow fresh very dark so ends these 24 hours",confident,NA,NA,NA,NA,39.08,not mentioned,NA,NA,NA,NA,NA,NA,NA,NA,"N, E",NA,NA,"calm, breezed up",NA,blowing very fresh,NA,NA,raining hard,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/3/1883,June,Wind South East and blowing very very fresh. at one AM anchored near the Brandywine and at 4 AM got underway. rain ceased and at 7 P.M. anchored at the mouth of the Schuylkill,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SE,NA,NA,blowing very fresh,NA,NA,rain ceased,NA,NA,NA,NA,NA,NA,NA,GG,weather cond entered in am so do not specify,NA,GG
6/4/1883,June,Wind South West Took a tug boat at day light and towed up the Schuylkill River but no place to discharge stone have to wait for other vessels,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,stone,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify,NA,GG
6/5/1883,June,No chance to discharge stone wait all day for another vessel Wind southerly Got coal under at Wilson Stearley to Co 127 Walnut St to go at Port Richmond Pier 16 to load with coal for Saco Me freight $1.45 per ton towed & discharged,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,"stone, coal",NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction entered in am as do not specify",NA,GG
6/6/1883,June,Calm all day got into the berth to discharge at 4 oclock PM and commenced work,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,calm,calm,calm,NA,NA,NA,NA,NA,NA,NA,NA,GG,unsure in bold,NA,GG
6/7/1883,June,Wind Southerly Work untill 5 P.M. onloading stone when a great thunder shower came up and rained in torrents men quit work,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,stone,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,"great thunder storm, rained in torrents",NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify,NA,GG
6/8/1883,June,Wind South West finished onloading at 10 AM. Settled up for fright. Took tug boat and towed to Port Richmond to load with coal Got in the dock at 2 P.M. and at 4 PM commenced loading Got about 100 tons in Took Horse cars and went to my brokers mess Wilson Stearly & Co 127 Walnut St. Got check for J HWest $100. No 1761 check for Baker & Smith #26. No 1759 A.P. Fross 1760 $10.00,somewhat confident,Port Richmond,NA,NA,NA,NA,NA,NA,NA,"100,","tons, count","coal, horse car",NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction entered in am as do not specify",NA,GG
6/9/1883,June,"Chromo loaded at 9 AM. Sent G.H.West check for $100. Baker & Smith check $26 at 9.30 took tug boat and at noon anchored at Chester Wind Southerly and tide ahead. At 5 oclock PM the tide turned Ebb, got anchor and beat down to New Castle anchored at 8.30 P.M.",confident,Chester,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/10/1883,June,Got underway at 4 AM with the winds S.S.W. and at 11 A.M. took the wind South East and the tide ahead abreast of the Ship John Shoal and anchored. In afternoon when tide turned got under way and at 9 PM anchored between Cross Ledge light and 14 foot bank Light Ship. at 11.30 P.M. took a heavy squall with rain Wind W.S.W. So Ends these 24 hours,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSW,NA,WSW,NA,NA,NA,NA,NA,"heavy squall, rain",NA,NA,NA,NA,NA,GG,NA,NA,GG
6/11/1883,June,"Wind South West fresh Got underway at 4 AM and passed out the Delaware vetween the Capes at 8AM, In the afternoon wind South and heavy rain took in light sails, and at 4 PM about 24 miles from 5 fathom bank light ship and put over the log. At 8 PM, Wind hauled W.N.W., and at 9.30 Barnegat bore W.N.W. Wind fresh and clear. Midnight Barnegat-bore WSW 15 miles set light-sails",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SW, S",NA,"WNW, WSW",NA,NA,"fresh, clear",NA,heavy rain,NA,NA,NA,NA,NA,NA,GG,unsure in bold,NA,GG
6/12/1883,June,Wind West very early and gradually hauled SouthWest. at 9 AM abrest of Fire Island & at noon abrest of Shinnecock Light-house at 4 PM passed by Montauk. at 6 PM passed Block Island. at 11.45 oclock mid night just passed Tarpaulin Cove. Wind blowing fresh SouthWest,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W, SW",NA,NA,NA,NA,blowing fresh,NA,NA,NA,NA,NA,NA,NA,NA,GG,unsure in bold,NA,GG
6/13/1883,June,Wind SouthWest passed by Vineyard Haven at 12.30 AM Cross Rip at 2 AM and off the Shoals at 5 AM. passed Cape Cod Light-house at 9.30 AM. At 4 oclock in the afternoon took a squall from the North West about the time expected to see Boon Island. Then the wind died out. rain and fog came in and could make nothing. At midnight fog began to lift Wind W,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,no wind,no wind,NA,"squall, rain, fog",fog lifted,NA,NA,NA,NA,NA,GG,unsure in bold,NA,GG
6/14/1883,June,"Wind West at 1230 AM saw several lights and made Cape Elizabeth. Wood Island, and Boon Island lights. Wind hauled North. anchored at Wood Island at 6 A.M. wind blowing very heavy In the afternoon towed to Saco",confident,Wood Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W, N",NA,NA,blowing very heavy ,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/15/1883,June,Wind South East commenced discharging coal at Saco Me freight $145 towed and discharged Senf check to A Richards & Co for $24.41 - No 335 Sent check to Mefsrs Perley Russell & for $23.60 No 336 Both checks from John Iuimby on Saco National bank,somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,coal ,NA,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,"unsure in bold, wind direction entered in am aso do not specify",NA,GG
6/16/1883,June,"Wind Southerly Finished onloading at 9AM and towed out River from Saco at 10 AM, bound for Sullivan Me. At 6 oclock P.M. passed Monhegan. Wind hauled Easterly kept of fore White Head Wind moderate. Passed Ash Island in the mussle ridges at midnight. So ends these 24 hours",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify,NA,GG
6/17/1883,June,Wind South Easterly and moderate At 5 oclock A.M. passed through Deer Isle thorough fare moderate. Went over Bass Harbor brar at noon. passed Bunkers Eastern ledge at 2 PM and at three oclock PM wind died out towed boad and towed into Outer Creek to keep vessel from drifting ashore,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SE,NA,NA,moderate,no wind,no wind,NA,NA,NA,NA,NA,NA,NA,NA,GG,wind direction entered in am as do not specify.,NA,GG
6/18/1883,June,"Wind Southerly and thick with fog, moderate. At 2 oclock P.M Wind breezed up fog lifted got underway at Otter Creek and went to Sullivan Took tug boat and towed over the Falls and anchored in the River",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,moderate,breezed up,NA,thick with fog,fog lifted,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/19/1883,June,Wind South South East Commenced raining at 10 AM and rained hard most of the remainder of the day. At 6 pm hired team and went home with my wife,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSE,NA,NA,NA,NA,NA,commenced raining,raining hard,raining hard,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/20/1883,June,Wind South Easterly heavy rain all the forenoon settled acct Dutch Baker & Smith and N. Hammond In the afternoon cleared up. and at 6 oclock P.M. left home to go back to West Sullivan to go on board of the Chromo got on board just after dark at that time heavy rain with thunder and lightning,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SE,NA,NA,NA,NA,NA,heavy rain,NA,"heavy rain, thunder, lightning",NA,NA,NA,NA,NA,GG,NA,NA,GG
6/21/1883,June,Wind South by East and thick with fog Got Chromo under way and went to Franklin to load stone. Expect to load for J H West At night agreed to load for H West for New York Did not agree with  J. H. West as he was away to New York but agreed with his Aigt. Expect $24 per m as that is what I have been offered by J.P.G.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,thick with fog,NA,NA,NA,NA,NA,GG,unsure in bold,NA,GG
6/22/1883,June,Wind Southerly and some fog. Commenced loading with stone The stone brought along side in scows and put on board Crew stow them at night had 6200 expect eh vessel is about half loaded,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,stone,NA,NA,NA,S,NA,NA,NA,NA,NA,fog,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/23/1883,June,Wind Southerly until 4 PM when a little squall came up North East Went to Sullivan Custom Hause Got a new set of papers including Enrolment Got two scow loads of paving,confident,NA,NA,NA,NA,NA,NA,NA,NA,2,scow load,paving,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,light squall ,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/24/1883,June,Calm in forenoon and very hot Lying at Franklin Schr Chromo,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,calm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/25/1883,June,Calm. Four scow loads of paving came of at one oclock in the morning with over 4000 blocks had them all on board at 7 AM. At 9 AM took tug boat and towed down to the anchorage and at 4 PM took the boat and towed out over the Falls Wind S.S.W moderate anchored below the Falls whole amount of paving blocks on board 13.100 freight $13.50,confident,NA,NA,NA,NA,NA,NA,NA,NA,13100,count,paving block,NA,NA,NA,NA,SSW,NA,calm,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/26/1883,June,Wind South Easterly and thick with fog Got underway and worked down the bay at Sunset of the Southern end of Turtle Island and bound into Winter Harbor after a man. a little after dark took a light-air of wind N and at 11 oclock in the evening anchored abrest of Mark Island in the South took the boat and went home arrived at midnight So ends these 24 hours,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SE,NA,N,NA,NA,NA,thick with fog,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/27/1883,June,"Wind Southerly went all day after a man, went to Birch Harbor but got one, did not get out in vessel",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/28/1883,June,Wind South and thick with fog all day Could not get out wind very moderate Got Thomas Joy to agreee to to New York with me. In evening went to a traveling exhibition at the Hall Winter Harbor accompanied by wife and daughter,confident,Winter Harbor,mentioned,Hall,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,S,S,very moderate,NA,NA,thick with fog,thick with fog,thick with fog,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/29/1883,June,Wind South West by South moderate all the forenoon. But in the afternoon wind breezed up but the fog very thick. Got underway at Winter Harbor and beat out. at dark saw Duck Islands being near in shore at 11 PM. tacked ship close in to Mt Desert Rock. When the fog set in again and did not lift during the remainder of these 24 hours,confident,Mt. Desert Rock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSW,NA,NA,moderate,breezed up,NA,NA,thick with fog,thick with fog,NA,NA,NA,NA,NA,GG,NA,NA,GG
6/30/1883,June,Wind South West by West and thick with fog. & At 6 am wind hauled Northerly and cleared up and at 9 AM Matinicus Rock bore N.w. 10 miles. Wind moderate all day. and in the afternoon nearly calm. At 6 PM light air Southerly at 10 PM wind breezed up North fresh. So ends these 24 hours,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WSW, N",S,N,moderate,calm,breezed up,thick with fog,NA,fresh,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/1/1883,July,Wind North quite fresh at 8 AM. Saw High land of Cape Cod then wind moderated Was abrest of the Old Cape at noon at 3 PM light air Southerly at 8 PM was abrest of Nauset and at midnight abrest of Chatham Still trying to cook on the Shoal. So ends these 24 hours,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,S,moderate,light air,NA,quite fresh,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/2/1883,July,Wind South West. at 2 oclock AM anchored South of Chatham. At 7 AM got underway and went on the Shoals but the wind blew a gale hauled down mainsail and went back and anchored between Chatham & Monomoy wind blowing a gale at dark sharp lightning Wind W. at 9 PM. rain at 10 PM calm at midnight clear weather Wind S.W. So ends these 24 hours,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,"W, SW",blew a gale,NA,calm,NA,NA,"sharp lightning, rain, clear",NA,NA,NA,NA,NA,GG,NA,NA,GG
7/3/1883,July,Wind West moderate got underway at 7 AM and went on Shoals beat ver and anchored at Vineyard Haven at 1130 P.M.,confident,Vineyard Haven,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/4/1883,July,Wind South West and fresh. Laid at anchor all day at Vineyard Haven as did all the rest of the fleet in the afternoon I went ashore at Cottage City it being a Celebration day but nothing of importance was going on,confident,"Vineyard Haven, Cottage City",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,fresh,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/5/1883,July,Wind South West. Got underway When the tide turned at noon to run W. beat by Tarpaulin Cove and anchored at Menemsha Bite at 5 oclock P.M. Menemsha Bite is about 2 miles East from Gay Head,confident,Menemsha Bite,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/6/1883,July,Wind South West and thick with fog. At noon cleared up and got underway on turn of the ride passed Viney and Somet Light Ship at 3.30 P.M. and at midnight between Brentons Reef Light Ship and Point Judith So ends these 24 hours,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,thick with fog,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/7/1883,July,Wind South West & moderate at 4 AM abrest of Point Judith at noon abrest of Watch Hill. Took the tide ahead in the Race. Wind breezed and stemed through into Long Island Sound. At dark abrest of Plum Island Light at midnight abrest of Falkner Island Island be calmed so ends these 24 hours,confident,"Point Judith, Watch Hill, Long Island Sound, Falkner Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WS,NA,NA,"moderate, breezed up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/8/1883,July,Calm until 8 oclock in the morning when took wind North. passed by Stratford Shoal middle ground at 10 AM At noon Wind N.N.E. and rainy. Passed Eatons Neck. Passed Execution Rocks at 3 P.M. and anchored at Rickens Island at 4.15 raining hard wind. N.E.,confident,"Stratford Shoal, Eatons Neck, Execution Rocks, Rickens Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,"NNE, NE",NA,calm,NA,rainy,NA,raining hard,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/9/1883,July,Wind North East overcast. At 5 oclock A.M. towed through Hell Gate anchored  at Red Hook in the afternoon Towed Chromo up North River to 12th Street to discharge stone. but got no berth and lay out side of anchor vessel to wait.,confident,"Hell Gate, Red Hool, North River",mentioned,NA,NA,NA,NA,NA,NA,NA,count,stone,NA,NA,NA,NE,NA,NA,NA,NA,NA,overcast,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/10/1883,July,Wind Northerly and Westerly No berth to discharge stone. Went to fed Tuuge to Co 47 water Street and got and order for Iron to load at Haboken for South New Mauket N.H. above Portsmouth freight $1.75 per ton with the accostumed towage,somewhat confident,"Haboren, South New Mauket, Portsmouth",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/11/1883,July,Wind SouthWest laying at a pier near big Twelvth street mailing for a chance to discharge stone on board Chromo. North River,somewhat confident,NA,NA,Twelvth street,mentioned,NA,NA,NA,NA,NA,count,stone,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/12/1883,July,Wind  SouthWest as there was no chance to discharge to day. I have been engaged all day in painting vessel at night heavy thunder and rain squall from the Southward,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,"heavy thunder, rain squall",NA,NA,NA,NA,NA,GG,NA,NA,GG
7/13/1883,July,Wind SouthWest Commenced in the morning to dicharge Chromo at 7 PM. a heavy thunder and rain squall from the North,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,"heavy thunder, rain squall",NA,NA,NA,NA,NA,GG,NA,NA,GG
7/14/1883,July,"Wind moderate Southerly Finished discharging stone, at noon had on board 12921 blocks. At 4 P.M. took tug and went to Haboken to load pig Iron for South New market N.H. Freight &1.45 per ton and towed at So New Market Did not commence work loading today",confident,Haboken,mentioned,NA,NA,NA,NA,NA,NA,12921,block,stone,NA,NA,NA,S,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/15/1883,July,Calm all forenoon and very hot. In the afternoon wind S.S.E. and at night heavy rain. staid on board Chromo all day. at the wharf in Haboken N.J.,confident,Haboken,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSE,NA,calm,NA,NA,very hot,NA,heavy rain ,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/16/1883,July,Wind Westerly Commenced loading pig Iron in the morning and at night the Chromo was loaded Shiped a man and got on board my ship stones. Got bills of lading and every thing ready to sail Chromo hood on board 190 tons Iron at $1.75 per ton the cost to load by hiring it all done was 12 cts per ton,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,"pig iron, stone",NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/17/1883,July,"Calm in morning at 4 AM took tug boat and towed through the Gates wind breezed up S passed Eatons Neck at 4 PM Passed Hortons Point at 6.30 PM Passed Race Rock at 10 P.M. very cloudy and looking very much like a stone, but am in hope to make Point Judith at midnight saw Point Judith light and run for Vineyard Sound Light vessel",confident,"Eatons Neck, Hortons Point, Race Rock, Point Judith, Vineyard Sound Light",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,calm,NA,NA,NA,NA,very cloudy,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/18/1883,July,"Wind South by West and fresh breeze. At 4 am passed Vineyard Sound Light ship partialy foggy and rainy. At 6 a.m. passed Vineyard Haven an at noon went of the Shoals. when it closed in with fog, but at 2 P.M. fog lifted but very moderate at dark Cape Cod Light bore W.N.W distant 4 miles when took the wind N.N.W and moderate at midnight Cape Cod bore S.W so ends these 24 hours",confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SW,NNW,SW,fresh breeze,very moderate,NA,"foggy, rainy",fog lifted,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/19/1883,July,Wind N.N.W. and tacked stood to the Westward. and as we stood into Wellfleet Bay the wind North and as we neared Plymouth the wind hauled Easterly. kept vessel by the wind and when near Minots Rock the wind East and could just head for Thatchers Island but the wind kept hauling out. Southerly thence Westerly of at 10 PM abrest of Thatchers Island wind N.N.W same at midnight ,confident,"Wellfleet Bay, Plymouth, Thatchers Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NNW, N, E",NA,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/20/1883,July,"Wind N.N.W untill noon when it died out and the Isle of Shoals bore North 2 miles dist but in the afternoon the wind breezed up moderate Southerly, and anchored at New Castle N.H. 5 P.M. Went ashore and telephoned to South New Market that the Chromo is here waiting to be towed up",confident,"Isle of Shoals, New Castle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NNW,Southerly,NA,NA,"breezed up, moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/23/1883,July,Wind variable Commenced discharging Chromo in morning of Iron at night it was about two thirds out,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/24/1883,July,"Wind Westerly. Finished discharging vessel at noon, and settled with Consignees and in the afternoon the tug boat tool vessel down the River as far as the branch that goes to Dover. it being just through the third bridge from So New Market. Where we anchored for the night. There are four bridges to go through to go to South New Market there of them above Portsmouth",confident,"Portsmouth, Dover",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/25/1883,July,Calm in morning Tug took hold of vessel at 7 A.M. and towed down by Portsmouth and to Sea past Whales Back Took wind South Easterly and it hauled South Westerly and run for Matinicus Rock passed Boon Island at noon. At dark Lighted Monhegan at midnight wind Northerly and hauling Easterly monhegan at this time bore North. So ends these 24 hours ,confident,"Portsmouth, Matinicus Rock, Boon Island, Monhegan",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SE, SW",NA,"N, E,",calm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/26/1883,July,Wind Northerly and hauling Easterly. At 4 AM Matinicus Rock bore North about 5 miles distant. Wind went around Easterly & Southerly at dark Isleauhovet bore N.W. In evening light air Westerly. midnight abrest of Duck Island nearly becalmed,somewhat confident,"Matinicus Rock, Duck Island",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N, E, N, SE, E",NA,"S, NW",NA,NA,light air,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/27/1883,July,very light air South at sunrise abrest of Egg Rock bound to Sullivan and anchored at Sullivan at 830 A.M. Then went to Franklin by land and agreed to load for J P Gordon for Newark N.J. went back to Sullivan on board Chromo Weighed anchore took Pilot. Went to Franklin with the vessel,confident,"Egg Rock, Sullivan, Franklin, Newark",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,very light air,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/28/1883,July,Wind South overcast and fresh breeze. Left the Chromo at noon to go ashore to get a team for home. Went to West Sullivan in boat and got a team at one P.M. and arrived home at 5 P.M. raining hard,confident,West Sullivan,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,fresh breeze,NA,NA,overcast,raining hard,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/29/1883,July,Wind South Easterly and rainy most all day. Went to meeting in the afternoon at the Hall,confident,Winter Harbor,assumed,Hall,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SE,SE,NA,NA,NA,NA,rainy,rainy,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/30/1883,July,Wind Southerly and in forenoon thick with fog. Was about home all day. agreed with Chas Straw to get the hay. let the Workshop to Mr. Staples for $1. per mouth for a tin shop paid the taxes fo the year. Settled accts with Capt N. Hammond,confident,Winter Harbor,assumed,home,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southerly,NA,NA,NA,NA,NA,thick with fog,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
7/31/1883,July,Wind NorthWest in forenoon and SouthWest in the afternoon. Left home at 9 AM with team for Franklin got on board at 2 P.M.,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NW,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
8/1/1883,August,Wind Westerly staid on board all day with the promise of some stone but got none,confident,NA,NA,NA,NA,NA,NA,NA,NA,NA,count,stone,NA,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
8/2/1883,August,Wind Southerly and thick with fog got on board seen load of paving block of 900,confident,NA,NA,NA,NA,NA,NA,NA,NA,900,count,paving block,NA,NA,NA,S,NA,NA,NA,NA,NA,thick with fog,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
8/3/1883,August,Wind Southerly took on board enough stone to make 7.400,confident,NA,NA,NA,NA,NA,NA,NA,NA,7400,count,stone,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
8/4/1883,August,Wind South and a very fresh breeze work all day loading took on board enough stone to make 13000 and called it a load. got bills of loading lying at Franklin all ready to sail,confident,NA,NA,NA,NA,NA,NA,NA,NA,13000,count,stone,NA,NA,NA,S,NA,NA,very fresh breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
8/5/1883,August,Wind W.S.West. got underway in morning and went down to the anchorage at West Sullivan. at 2.30 P.M. got tug boat and went over the Falls. and went to Sea. bound to New York at midnight Mt. Desert Rock light bore South West about 4 miles dist so ends these 24 hours,confident,"West Sullivan, New York, Desert Rock",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WSW,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
8/6/1883,August,Wind West. at 5 AM Mt Desert Rock bore N.N.E dist 8 miles Vessel heading South Westerly. Wind fresh. At 2 PM tacked ship headed NorthWest at 9 P.M. tacked ship and headed South West wind hauling more Northerly. midnight wind West North West 7 knot breeze. so ends these 24 hours,somewhat confident,Mt Desert Rock,mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W, SW",NA,"N, WNW",NA,NA,NA,fresh,NA,NA,NA,NA,NA,NA,NA,GG,NA,NA,GG
