date_mdy,month,journal_entry,transcription_accuracy,location,location_accuracy,local_place,local_place_accuracy,latitude,latitude_origin,longitude,longitude_origin,quantity,unit,item,letter,letter_from,letter_to,wind_direction_am,wind_direction_pm,wind_direction_night,wind_speed_am,wind_speed_pm,wind_speed_night,weather_condition_am,weather_condition_pm,weather_condition_night,temperature_am,temperature_pm,temperature_night,image_path,image_description,recorder,notes,noteworthy,second_check
06/05/1873,June,The wind Southly overcast got Reuben Rand to Paint Parlor and helped him,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,overcast,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/06/1873,June,The wind Southly and foggy hunting the Oxen to haul lumber for Wm. Dodge commenced to make side table,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/07/1873,June,The wind N. East went fishing raining read letters from Geo. A. Dyer. Arno Wiswell. Charles C. Burrill all of Ellsworth also one from Perley and Russell of Portland.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,read,"George A. Dyer, Arno Wiswell, Charles C. Burrill, Perley and Russel",NA,NE,NA,NA,NA,NA,NA,rain,NA,NA,NA,NA,NA,NA,NA,DD,"also written Burrel in transcript, but probably C. C. Burrill",,"DD, LN"
06/08/1873,June,The wind North East and pleasant,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/09/1873,June,The wind Eastherly and pleasant hauled load of boards for Wm. Dodge in the forenoon in the afternoon work on road with oxen,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/10/1873,June,The wind Southerly worked all day on the Highway oxen and cart helped get the Lord of from Harbor point,confident,Winter Harbor,assumed,"Home, Harbor Point, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/11/1873,June,The wind South worked one half the forenoon on Highway commenced raining stoped work wrote letter to T. Smallidge Boston,confident,Winter Harbor,assumed,"Home, Highway, Home",assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,Thomas Smallidge,S,NA,NA,NA,NA,NA,NA,rain,NA,NA,NA,NA,NA,NA,DD,changed rainging to raining,,"DD, LN"
06/12/1873,June,The Wind North West worked all day on highway had parlor papered,confident,Winter Harbor,assumed,"Home, Highway, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,WNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/13/1873,June,The wind South west worked on highway 3/4 of a day had shoes taken of oxen,confident,Winter Harbor,assumed,"Home, Highway, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/14/1873,June,The wind East and clear went out fishing got 9 went to lodge of Good Templars in evening rainy at 10 PM.,confident,Winter Harbor,assumed,"Home, Lodge of Good Templars, Home",assumed,NA,NA,NA,NA,8,NA,fish,no letter,NA,NA,E,NA,NA,NA,NA,NA,clear,NA,rainy,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/15/1873,June,The wind North west staid at home,confident,Winter Harbor,mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/16/1873,June,The wind Southerly wrote a letter to Augustus Gerrish Eastport had the parlor painted,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,Augustus Gerrish,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/17/1873,June,The wind N.W.est. had front entry painted and painted parlor floor and entry floor,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/18/1873,June,The wind N.W. marblehead board prepared wood to brun fro the comming season,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/19/1873,June,The wind Southerly and Easterly started out fishing moderate and came back finished roping jib top sail. Hauled home stove and half doz chairs,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/20/1873,June,The wind S.W a rain squall N.W. at night hauled big rock from jennie Tracy's land worked on A. G. Brooks one third day changing step for mainmast,confident,Winter Harbor,assumed,"Home, Jennie Tracy's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NW,NA,NA,NA,rain squall,NA,NA,NA,NA,NA,NA,NA,DD,changed Tracys to Tracy's,,"DD, LN"
06/21/1873,June,The wind North West went a fishing A. squall of rain and hail at night went to Lodge of Good Templars,confident,Winter Harbor,assumed,"Home, Lodge of Good Templars, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,"rain squall, hail",NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/22/1873,June,The wind N.W.and.S.W. very pleasant,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"NW, SW",NA,NA,very pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,"changed & to and, wind from 2 directions",,"DD, LN"
06/23/1873,June,The wind South West got home kettles boiler etc. for the stove work one half day on A. G.Brooks. fore foot,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/24/1873,June,The wind Southerly worked 2 hours on Brooks in the morning. Set up store at home in forenoon. Work A. G.Brooks in afternoon finished putting on forefoot,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/25/1873,June,"The wind Southerly and very warm getting ready and commenced keeping house, tea the first meal",confident,Winter Harbor,mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,very warm,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/26/1873,June,"The wind Southerly worked one half day building Galley on A. G. Brooks wrote letter to Thomas Bunker, Recd one from Augustus Gerrish.",confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,read and write,Augustus Gerrish,Thomas Bunker,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/27/1873,June,The wind Southerly worked 1/2 day on A. G. Brooks Galley put foretopmast on Mermaid,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/28/1873,June,The wind Southerly very hot worked all day on A. G. Brooks Galley and finished it. Went to Lodge of Good Templars,confident,Winter Harbor,assumed,"Home, Lodge of Good Templars, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,very hot,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/29/1873,June,The wind Southerly very warm,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,very warm,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
06/30/1873,June,The wind southerly started in the Schr Banner for Calais got to Mark Island thick fog dinner on board went back home wrote letter Benj Kittridge East Eden,confident,"Winter Harbor, Mark Island, Winter Harbor",mentioned,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,Benjamin Kittridge,S,NA,NA,NA,NA,NA,thick fog,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/01/1873,July,The wind Southerly thick foggy and rainy work about home recd letters from G. L. Hodgkins and State Industrial,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,read,G. L. Hodgkins,NA,S,NA,NA,NA,NA,NA,"thick fog, rainy",NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/02/1873,July,The wind southerly and moderate started to Calais passed Schoodic at 3 oclock and Moosepeak at sunset foggy,confident,"Winter Harbor, Schoodic Peninsula, Moose Peak",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,moderate,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/03/1873,July,The wind southerly and foggy passed West quaddy at 5.A.M. arrived at Calais at  2.P.M.,confident,"Moose Peak, West Quoddy, Calais",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/04/1873,July,The wind S.W. getting the Amirald ready to go home in,confident,Calais ,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/05/1873,July,The wind S. Easterly Towed from the warf in Calais to the Ledge and beat down to Perry anchored at 3.PM,confident,"Calais, Perry",assumed,"Calais Wharf, Ledge",mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/06/1873,July,The wind Southerly and foggy until 2 oclock wind got around N.E cleared up got under way got up a breast Hancock Harbr at dark,confident,"Perry, Hancock ",assumed,Hancock Harbor,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NE,NA,NA,NA,NA,foggy,clear,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/07/1873,July,The wind Northerly passed Petitmanan at 6 got home at 9 AM in the afternoon made a pair steps for the Amarild recd letter from Benj. Kittridge,confident,"Hancock, Petit Manan, Winter Harbor",assumed,"Hancock Harbor, Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,read,Benjamin Kittridge,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/08/1873,July,The wind Southerly went to Bar Harbor to see Benj. Kittridge about a vessel,confident,"Winter Harbor, Bar Harbor, Winter Harbor",assumed,"Home, Benjamin Kittridge's, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/09/1873,July,The wind southerly and foggy done jig sawing for R. Rand one half day took the boat ashore and cleaned her and hauled of,confident,Winter Harbor,assumed,"Home, Shop, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/10/1873,July,The wind southerly took the boat ashore to stop a leak and hauled of wrote letter to J. F. Kingsley,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,J. F. Kingsley,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/11/1873,July,The wind southerly and foggy most all day weeding garden,confident,Winter Harbor,assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NA,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/12/1873,July,The wind N.West and fine weather wrote wrote letters to C. C. Burrill and G. L. Hodgkins worked in garden. went to Lodge of G. Templars,confident,Winter Harbor,assumed,"Home, Lodge of Good Templars, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,fine,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/13/1873,July,The wind southerly went to meeting,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/14/1873,July,The wind southerly and very hot went to Bar Harbor to look at the Schr Signal,confident,"Winter Harbor, Bar Harbor, Winter Harbor ",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,very hot,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/15/1873,July,The wind Northerly strong breeze. went to Crabtrees neck and back in boat. wrote letter to E. Kingsley answered by Kellly Kingsley,confident,Winter Harbor,assumed,"Home, Crabtree's Neck, Home ",assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,"E. Kingsley, Kelly Kingsley",N,NA,NA,strong breeze,NA,NA,NS,NA,NA,NA,NA,NA,NA,NA,DD,"changed breese to breeze, not sure if crabtree's neck or crabtree's nook ",,"DD, LN"
07/16/1873,July,The wind N.N.W. commenced haying,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/17/1873,July,The wind N.W. went to N.W. cove Eden after the Schr. Signal with E. Kingsley got aboard at night,somewhat confident,Winter Harbor,assumed,"Home, Northwest Cove",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/18/1873,July,The wind N.East got to Bass Harbor at 12.M.,confident,"Winter Harbor, Bass Harbor",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/19/1873,July,The wind Easterly rain got to NE Harbor at 1P.M. took tea at Stephen Smallidge,confident,"Bass Harbor, Northeast Harbor",assumed,Stephen Smallidge's,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/20/1873,July,The wind South West got home in after noon,confident,"Northeast Harbor, Winter Harbor",assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/21/1873,July,The wind N.W. commenced haying again put up 28 stacks,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,28,stack,hay,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/22/1873,July,The wind N.W. stacks put out 26 hauled in two loads,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,"26, 2","stack, load",hay,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/23/1873,July,The wind Southerly finished mowing and raked up 37 cocks and hauled in one load.,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,"37, 1","count, load","cocks, hay",no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/24/1873,July,"The wind N.W all day went to Bar Harbor after ship stores for the Schr Signal hauled in the last load of hay, recd letters from G. N. Loomis G. L. Hodgkins",confident,"Winter Harbor, Bar Habor, Winter Harbor",assumed,Home,assumed,NA,NA,NA,NA,2,load,hay,read,"George N. Loomis, G. L. Hodgkins",NA,NW,NW,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/25/1873,July,"The wind South West, work on vessel setting the masts forward, and setting up rigging",confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/26/1873,July,The wind Southerly made tiller and wheel posts for vessel went to Lodge of Good Templars,confident,Winter Harbor,assumed,"Home, Lodge of Good Templars, Home",assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/27/1873,July,The wind South Easterly and rainy went to Mrs. French Temperance lecture in afternoon,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/28/1873,July,The wind south West went on the beach and cleaned one side of the vessel,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/29/1873,July,The wind South foggy cleaned one side of vessel got tide niped,confident,Winter Harbor,assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
07/30/1873,July,The wind Southerly and foggy got vessel of started for Trenton after scow got to sand point,confident,"Winter Harbor, Sandy Point",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,changed & to and,,"DD, LN"
07/31/1873,July,The wind Southerly and hot got got the scow and came back to hog Island,confident,"Sandy Point, Hog Island",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,hot,NA,NA,NA,NA,NA,NA,NA,DD,"changed & to and, changed & to and",,"DD, LN"
08/01/1873,August,The wind South foggy went in Jones Cove got of two scow loads of wood wrote letter to Benj. Kittridge,confident,"Hog Island, Jones Cove",assumed,NA,NA,NA,NA,NA,NA,2,scow load,wood,write,NA,Benjamin Kittridge,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/02/1873,August,The wind Southly and foggy. got one load off hired Saml. Woods team and went home Sold the Mermaid,confident,"Jones Cove, Winter Harbor",assumed,Home,mentioned,NA,NA,NA,NA,1,load,wood,no letter,NA,NA,S,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/03/1873,August,The wind Southerly and foggy staid at home all day at night the wind Westerly,confident,Winter Harbor,mentioned,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,W,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,changed & to and,,"DD, LN"
08/04/1873,August,The wind NW. good breeze Gave Bill of sale of Mermaid and went back to West Gouldsboro and got of three scow loads of wood,confident,"Winter Harbor, West Gouldsboro",assumed,Home,assumed,NA,NA,NA,NA,3,scow load,wood,no letter,NA,NA,NW,NA,NA,NA,good breeze,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/05/1873,August,The wind N.W. in fore noon South afternoon got of 3 loads of wood,confident,West Gouldsboro,assumed,NA,NA,NA,NA,NA,NA,3,load,wood,no letter,NA,NA,NW,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/06/1873,August,The wind N.W. got of 3 loads of wood,confident,West Gouldsboro,assumed,NA,NA,NA,NA,NA,NA,3,load,wood,no letter,NA,NA,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/07/1873,August,The wind South West got of one scow load of wood and finished loading went to Prospect Harbor and got the Signals papers endorsed,confident,"West Gouldsboro, Prospect Harbor, West Gouldsboro",assumed,NA,NA,NA,NA,NA,NA,1,scow load ,wood,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/08/1873,August,The wind S.W. went out of West Gouldsboro and got to Cranberry Isles,confident,"West Gouldsboro, Cranberry Isles",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/09/1873,August,The wind N.W.and.S.W. Left Cranberry Isles and got to Deer Isles at 4 P.M.,confident,"Cranberry Isles, Deer Isle",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"NW, SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,changed & to and,,"DD, LN"
08/10/1873,August,The wind N.W and S.W. Left Deer Isle in the morning and got to Rockland at 6.,confident,"Deer Isle, Rockland",mentioned,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,"NW, SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,changed & to and,,"DD, LN"
08/11/1873,August,The wind Easterly moderate sold load and discharged deck load,confident,Rockland,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,W,NA,NA,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/12/1873,August,The wind Southerly finished unloading took tea at Wm. Woods,confident,Rockland,assumed,Wm. Wood's,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/13/1873,August,The wind very moderate from East to South wrote letters to my wife and Capt. S. L.Tracy. Sailed for Brigadeer's Island after a load of wood for Cobb Lime CO  got abrest Camden at sunset. anchored at Lincolnville at Midnight.,confident,"Rockland, Camden, Lincolnville",mentioned,NA,NA,NA,NA,NA,NA,1,load,wood,write,NA,"Wife, S. L. Tracy",E,NA,NA,very moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/14/1873,August,The wind Easterly arrived at Brigadiers Island at 3 PM hauled in to the wharf to load,confident,"Lincolnville, Sears Island",mentioned,Sears Island Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/15/1873,August,The wind N.N. East Commenced loading with wood rainy all day,confident,Sears Island,assumed,NA,NA,NA,NA,NA,NA,NA,load,wood,no letter,NA,NA,NNW,NA,NA,NA,NA,NA,rainy,rainy,rainy,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/16/1873,August,The wind S.S.W pleasant got the hold full commenced on deck.,confident,Sears Island,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SSW ,NA,NA,pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/17/1873,August,The wind N.W. very pleasant,confident,Sears Island,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,very pleasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/18/1873,August,The wind South West finished loading,confident,Sears Island,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/19/1873,August,The wind Easterly and rainy got under way in the morning around at Rockland at 5P.M.,confident,"Sears Island, Rockland",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,rainy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/20/1873,August,The wind Easterly and clear commenced to discharged wood,confident,Rockland,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,clear,NA,NA,NA,NA,NA,NA,NA,DD,changed & to and,,"DD, LN"
08/21/1873,August,The wind Easterly Clear finished onloading at noon. hauled away from the wharf at night,confident,Rockland,assumed,Rockland Wharf,mentioned,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,E,NA,NA,NA,NA,NA,clear,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/22/1873,August,The wind South Easterly foggy. Sailed for home at noon arrived at Deer Isle at 5 P.M,confident,"Rockland, Deer Isle",assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,SE,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
08/23/1873,August,The wind S.W. foggy got underway at 2 PM. sunset on Bass Harbor bar the wind N.W. arrived at Home at 11 P.M. recd letters from Thos. Bunker. Benj. Kittridge A. D. Crabtree,confident,"Deer Isle, Bass Harbor, Winter Harbor",assumed,Home,mentioned,NA,NA,NA,NA,NA,NA,NA,read,"Thomas Bunker, Benjamin Kittridge, Addie D. Crabtree",NA,SW,NA,NA,NA,NA,NA,foggy,NA,NA,NA,NA,NA,NA,NA,DD,changed Kittredge to Kittridge,,"DD, LN"
08/24/1873,August,The wind N.W. blow verry heavy let go the second anchor.,confident,Winter Harbor,assumed,NA,NA,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,NW,NA,NA,heavy blow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/25/1873,August,The wind North West wrote letter to Capt G. L. Hodgkins went to West Gouldsboro to Settle with S. L. Tracy for load of wood,confident,"Winter Harbor, West Gouldsboro, Winter Harbor",assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,write,NA,G. L. Hodgkins,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,NA,,"DD, LN"
05/26/1873,August,The wind Southerly went to Bar Harbor to settle with Benj. Kittridge for the Schr Signal and took the Schr. Amulet and came home in her,confident,"Winter Harbor, Bar Harbor, Winter Harbor",assumed,Home,assumed,NA,NA,NA,NA,NA,NA,NA,no letter,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DD,changed Kittredge to Kittridge,,"DD, LN"
